ReportNumber,VehicleCrashKey,DriverAtFault,DriverInjurySeverity,DriverSubstanceAbuse,DriverDistractedBy,VehicleType,VehicleMovement,VehicleGoingDir,VehicleDamageExtent,SpeedLimit,ParkedVehicle,SubstanceAbuseContributed,VehiclesCrashedTotal,VehicleKey,LocalCaseNumber,AgencyName,ACRSReportType,HitRun,LaneDirection,LaneNumber,NumberOfLanes,RoadGrade,NonTraffic,OffRoadIncident,AccidentAtFault,CollisionType,SurfaceCondition,Light,TrafficControl,Junction,IntersectionType,RoadAlignment,RoadCondition,RoadDivision,Latitude,Longitude,RoadKey_x,CrossStreetKey,NonMotoristTotal,NonMotoristInjury,NonMotoristFatal,DateHourKey,LocationAreaKey,Make,Year_x,BaseModel,BodyClass,Cylinders,Displacement,Transmission,Drivetrain,FuelType,CityMPG,HighwayMPG,RoadName_x,RouteType_x,RoadName_y,RouteType_y,RoadKey_y,Zipcode,MailCity,ShapeLength,ShapeArea,CentroidLatitude,CentroidLongitude,Temperature,Humidity,Precipitation,Rain,Snow,WindSpeed,WindDirection,WeatherKey,Datetime,Hour,TimeOfDay,DayNumber,WeekDayNumber,WeekDayName,WeekendFlag,MonthNumber,MonthName,Year_y,HolidayFlag,HolidayName
DD5635004M,E275D1F793974E11934BF6EB179C443C,True,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,STARTING FROM PARKED,South,DISABLING,35,False,False,2,7942766363454161,230071347,Rockville Police Departme,Property Damage ,False,West,1,1,LEVEL,False,False,DRIVER,OTHER,DRY,DARK LIGHTS ON,STOP SIGN,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.08414882,-77.15476825,7719457218335621,9159535810319400,0,0,0,2023121217,7718114539090864,Toyota,2005,Prius,Midsize Cars,4.0,1.5,Automatic CVT,FWD,Regular Gasoline,48,45,W MONTGOMERY AVE,Municipality,N ADAMS ST,Municipality,9159535810319400,20850,ROCKVILLE,162159.581549,385670140.779,39.09086407980052,-77.1811454594943,6.2175,56.768955,0.0,0.0,0.0,10.08,180.0,231212177181190908,2023-12-12 17:00:00,17,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
DD5635004M,E521C507F2D448CE889A9BCF87DFD09A,False,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,ACCELERATING,West,DISABLING,35,False,False,2,3233063173565461,230071347,Rockville Police Departme,Property Damage ,False,West,1,1,LEVEL,False,False,DRIVER,OTHER,DRY,DARK LIGHTS ON,STOP SIGN,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.08414882,-77.15476825,7719457218335621,9159535810319400,0,0,0,2023121217,7718114539090864,Toyota,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,W MONTGOMERY AVE,Municipality,N ADAMS ST,Municipality,9159535810319400,20850,ROCKVILLE,162159.581549,385670140.779,39.09086407980052,-77.1811454594943,6.2175,56.768955,0.0,0.0,0.0,10.08,180.0,231212177181190908,2023-12-12 17:00:00,17,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP31680067,241D22184BAC4A419388253085FC49DF,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,ACCELERATING,South,DISABLING,25,False,False,2,1973747269054455,230071350,Montgomery County Police,Injury ,False,East,1,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.11676385,-77.17430978,6260873934971691,8889642924497640,0,0,0,2023121218,7718114539090864,Audi,2012,Q5,Sport Utility Vehicle - 4WD,4.0,2.0,Automatic 6,AWD,Premium Gasoline,18,23,RIDGEMONT AVE,Municipality,HAVENCREST ST,Municipality,8889642924497640,20850,ROCKVILLE,162159.581549,385670140.779,39.09086407980052,-77.1811454594943,4.1175003,63.083183,0.0,0.0,0.0,11.525623,181.78987,231212187181190908,2023-12-12 18:00:00,18,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP31680067,C18C0A539AF945C79107736027EC8718,False,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,25,False,False,2,8243785559569516,230071350,Montgomery County Police,Injury ,False,East,1,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.11676385,-77.17430978,6260873934971691,8889642924497640,0,0,0,2023121218,7718114539090864,Toyota,2018,Camry,Midsize Cars,4.0,2.5,Automatic 8,FWD,Regular Gasoline,22,39,RIDGEMONT AVE,Municipality,HAVENCREST ST,Municipality,8889642924497640,20850,ROCKVILLE,162159.581549,385670140.779,39.09086407980052,-77.1811454594943,4.1175003,63.083183,0.0,0.0,0.0,11.525623,181.78987,231212187181190908,2023-12-12 18:00:00,18,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP33290027,56C883A8944E493299C4945D0918FDEC,False,SUSPECTED SERIOUS INJURY,NONE,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,South,DESTROYED,40,False,False,2,3706795429459167,230071363,Montgomery County Police,Injury ,False,South,1,2,LEVEL,False,False,UNKNOWN,HEAD ON LEFT TURN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.056085,-76.9542885,6224438663177179,1675250990512816,0,0,0,2023121218,7698062539067210,Mercedes-Benz,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,CHERRY HILL RD,County,CALVERTON BLVD,Other Public Roadway,1675250990512816,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,4.361,59.95513,0.0,0.0,0.0,11.252519,187.35228,231212186980690672,2023-12-12 18:00:00,18,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP33290027,0B9BCBF982B14ED4BCA5937A9BB025BD,False,POSSIBLE INJURY,NONE,UNKNOWN,PASSENGER,MAKING LEFT TURN,North,DISABLING,40,False,False,2,7731083865396304,230071363,Montgomery County Police,Injury ,False,South,1,2,LEVEL,False,False,UNKNOWN,HEAD ON LEFT TURN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.056085,-76.9542885,6224438663177179,1675250990512816,0,0,0,2023121218,7698062539067210,Toyota,2016,Highlander,Standard Sport Utility Vehicle 4WD,6.0,3.5,Automatic 6,AWD,Regular Gasoline,18,25,CHERRY HILL RD,County,CALVERTON BLVD,Other Public Roadway,1675250990512816,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,4.361,59.95513,0.0,0.0,0.0,11.252519,187.35228,231212186980690672,2023-12-12 18:00:00,18,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP2760004K,33698E052EAF42D3B30D909DBF2AB1EF,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,TRUCK,UNKNOWN,UNKNOWN,SUPERFICIAL,10,False,False,1,3063454761734827,230071388,Montgomery County Police,Property Damage ,True,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,SAME DIRECTION SIDESWIPE,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.14889712,-77.2093624,7781945108562677,7781945108562677,0,0,0,2023121220,7718751639140820,Ford,2018,F150,Standard Pickup Trucks 4WD,6.0,5.0,Automatic 10,4WD,Regular Gasoline,16,25,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,2.892,62.78961,0.0,0.0,0.0,12.57426,203.6294,231212207187591408,2023-12-12 20:00:00,20,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP28930044,3D127518247C404DB227450F10A1CAB2,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,EMERGENCY,PARKED,UNKNOWN,FUNCTIONAL,25,True,False,2,1423490067858241,230071377,Montgomery County Police,Property Damage ,True,North,0,1,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,DRY,DARK NO LIGHTS,NO CONTROLS,NON INTERSECTION,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.08116613,-77.09663074,6433863054140662,1936843338007596,0,0,0,2023121220,7709494939102237,Ford,2020,Edge,Small Sport Utility Vehicle 4WD,4.0,2.0,Automatic 8,AWD,Regular Gasoline,21,28,ARCTIC AVE,County,DANET PL,County,1936843338007596,20853,ROCKVILLE,107159.737926,251565963.373,39.10223780997231,-77.09494972634171,3.0219998,62.820892,0.0,0.0,0.0,12.57426,203.6294,231212207094991022,2023-12-12 20:00:00,20,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP28930044,31190EE2E0FA4CA488F17C073207361B,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,North,FUNCTIONAL,25,False,False,2,4092823176329873,230071377,Montgomery County Police,Property Damage ,True,North,0,1,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,DRY,DARK NO LIGHTS,NO CONTROLS,NON INTERSECTION,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.08116613,-77.09663074,6433863054140662,1936843338007596,0,0,0,2023121220,7709494939102237,Kia,2012,Sedona,Minivan - 2WD,6.0,3.5,Automatic 6,FWD,Regular Gasoline,18,24,ARCTIC AVE,County,DANET PL,County,1936843338007596,20853,ROCKVILLE,107159.737926,251565963.373,39.10223780997231,-77.09494972634171,3.0219998,62.820892,0.0,0.0,0.0,12.57426,203.6294,231212207094991022,2023-12-12 20:00:00,20,PM,346,1,Tuesday,0,12,December,2023,0,Unknown
MCP3140002K,34CA84F940674C01902BA2FC44983DC7,True,NO APPARENT INJURY,NONE,INATTENTIVE OR LOST IN THOUGHT,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,25,False,False,1,170151789765393,230071409,Montgomery County Police,Property Damage ,False,South,1,2,LEVEL,False,False,DRIVER,OTHER,DRY,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",38.99764048,-77.0539655,5228183453489777,8698572861437387,0,0,0,2023121305,7703596439001907,Jeep,2017,Wrangler,Small Sport Utility Vehicle 4WD,6.0,3.6,Automatic 5,4WD,Regular Gasoline,16,21,LYTTONSVILLE RD,County,LYTTONSVILLE PL,County,8698572861437387,20910,SILVER SPRING,82846.1568889,126320091.137,39.00190768010143,-77.03596497235911,0.2965,72.58463,0.0,0.0,0.0,10.086427,304.82455,231213057035990019,2023-12-13 05:00:00,5,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
DD56530032,91F24DF4F3294B279CE0CD25F33E90C9,True,NO APPARENT INJURY,ALCOHOL,UNKNOWN,PASSENGER,UNKNOWN,South,SUPERFICIAL,10,False,True,1,2815627384783423,230071410,Rockville Police Departme,Property Damage ,False,South,0,1,HILL UPHILL,False,False,DRIVER,HEAD ON,DRY,DARK NO LIGHTS,NO CONTROLS,INTERSECTION RELATED,Y-INTERSECTION,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.07214703,-77.12399113,5982632732354338,5383273552686060,0,0,0,2023121305,7712156139078053,Honda,2017,Accord,Midsize Cars,4.0,2.4,Automatic 6,FWD,Regular Gasoline,21,32,GAINSBORO RD,Municipality,THORNDEN RD,Municipality,5383273552686060,20851,ROCKVILLE,47677.7042232,68797879.2614,39.07805395789412,-77.12156102131077,0.48950002,73.44159,0.0,0.0,0.0,9.693296,291.80148,231213057121590780,2023-12-13 05:00:00,5,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP2195005Y,86449A7660D84EA8AD798F1DE0E714EF,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MAKING LEFT TURN,South,DISABLING,40,False,False,2,2815627401561042,230071411,Montgomery County Police,Injury ,False,South,1,1,LEVEL,False,False,DRIVER,ANGLE MEETS LEFT TURN,DRY,DARK LIGHTS ON,STOP SIGN,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.27742167,-77.324995,3702584804609942,2910914721410875,0,0,0,2023121306,7728275839257602,Honda,2014,Accord,Midsize Cars,4.0,2.4,Automatic CVT,FWD,Regular Gasoline,21,34,OLD HUNDRED RD,Maryland (State),RAMP 6 FR MD 109 EB TO IS 270 SB,Ramp,2910914721410875,20871,CLARKSBURG,195709.493007,579427125.963,39.25760293821972,-77.28275858925295,1.2014999,68.79585,0.0,0.0,0.0,12.904882,300.1413,231213067282792576,2023-12-13 06:00:00,6,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP2195005Y,23222836F43F4200A674C8B01C3B66E4,False,SUSPECTED MINOR INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,FUNCTIONAL,40,False,False,2,6711480654791204,230071411,Montgomery County Police,Injury ,False,South,1,1,LEVEL,False,False,DRIVER,ANGLE MEETS LEFT TURN,DRY,DARK LIGHTS ON,STOP SIGN,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.27742167,-77.324995,3702584804609942,2910914721410875,0,0,0,2023121306,7728275839257602,Honda,2021,CR-V,Small Sport Utility Vehicle 4WD,4.0,1.5,Automatic CVT,AWD,Regular Gasoline,27,32,OLD HUNDRED RD,Maryland (State),RAMP 6 FR MD 109 EB TO IS 270 SB,Ramp,2910914721410875,20871,CLARKSBURG,195709.493007,579427125.963,39.25760293821972,-77.28275858925295,1.2014999,68.79585,0.0,0.0,0.0,12.904882,300.1413,231213067282792576,2023-12-13 06:00:00,6,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP3280004D,4D2E36F10D004762910BE0AB5E4A7EA7,False,SUSPECTED MINOR INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,DISABLING,40,False,False,2,5115928457489818,230071412,Montgomery County Police,Injury ,False,South,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAWN,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0634945,-76.99930417,8901981419077344,2504194236584049,0,0,0,2023121307,7698062539067210,Honda,2003,Pilot,Sport Utility Vehicle - 4WD,6.0,3.5,Automatic 5,AWD,Regular Gasoline,15,21,NEW HAMPSHIRE AVE,Maryland (State),HOLLYWOOD AVE,County,2504194236584049,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,0.661,72.11337,0.0,0.0,0.0,10.495713,300.96368,231213076980690672,2023-12-13 07:00:00,7,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP3280004D,44964205C6844C5CB4454FA7E8A79D96,True,NO APPARENT INJURY,NONE,OTHER DISTRACTION,PASSENGER,MOVING CONSTANT SPEED,South,DESTROYED,40,False,False,2,5410146593457240,230071412,Montgomery County Police,Injury ,False,South,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAWN,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0634945,-76.99930417,8901981419077344,2504194236584049,0,0,0,2023121307,7698062539067210,Nissan,2016,NV200 NYC Taxi,Special Purpose Vehicle 2WD,4.0,2.0,Automatic CVT,FWD,Regular Gasoline,23,26,NEW HAMPSHIRE AVE,Maryland (State),HOLLYWOOD AVE,County,2504194236584049,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,0.661,72.11337,0.0,0.0,0.0,10.495713,300.96368,231213076980690672,2023-12-13 07:00:00,7,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP32990036,B551584606DA481E83FDCFA93DFE8022,True,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,ACCELERATING,North,DISABLING,30,False,False,2,844630849538234,230071421,Montgomery County Police,Property Damage ,False,North,2,2,LEVEL,False,False,DRIVER,HEAD ON,DRY,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.15855667,-77.04933833,7457796982308481,3906325989897185,0,0,0,2023121308,7707322739151114,Audi,2017,Q7,Standard Sport Utility Vehicle 4WD,4.0,2.0,Automatic 8,AWD,Premium Gasoline,19,25,SPARTAN RD,County,OLD BALTIMORE RD,County,3906325989897185,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,0.76600003,71.86464,0.0,0.0,0.0,11.753877,297.3498,231213087073291511,2023-12-13 08:00:00,8,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP32990036,01AC59CB276349EEBEF25A00B491D0D4,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,FUNCTIONAL,30,False,False,2,4231424009270268,230071421,Montgomery County Police,Property Damage ,False,North,2,2,LEVEL,False,False,DRIVER,HEAD ON,DRY,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.15855667,-77.04933833,7457796982308481,3906325989897185,0,0,0,2023121308,7707322739151114,Lexus,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,SPARTAN RD,County,OLD BALTIMORE RD,County,3906325989897185,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,0.76600003,71.86464,0.0,0.0,0.0,11.753877,297.3498,231213087073291511,2023-12-13 08:00:00,8,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP1564007P,ACC06CB8503E4F9983C1BD492AD1D766,False,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,West,DISABLING,40,False,False,2,7004010288867693,230071426,Montgomery County Police,Injury ,True,West,1,2,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.169395,-77.089404,4931198458935200,191736600525922,0,0,0,2023121308,7707322739151114,Honda,2019,Civic,Compact Cars,4.0,1.5,Manual 6,FWD,Regular Gasoline,30,38,OLNEY LAYTONSVILLE RD,Maryland (State),VOLUNTEER DR,UNKNOWN,191736600525922,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,0.76600003,71.86464,0.0,0.0,0.0,11.753877,297.3498,231213087073291511,2023-12-13 08:00:00,8,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP1564007P,6663253DE9784EFFA5366C41351C39DF,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,UNKNOWN,MOVING CONSTANT SPEED,West,UNKNOWN,40,False,False,2,8168321465439775,230071426,Montgomery County Police,Injury ,True,West,1,2,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.169395,-77.089404,4931198458935200,191736600525922,0,0,0,2023121308,7707322739151114,Unknown,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,OLNEY LAYTONSVILLE RD,Maryland (State),VOLUNTEER DR,UNKNOWN,191736600525922,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,0.76600003,71.86464,0.0,0.0,0.0,11.753877,297.3498,231213087073291511,2023-12-13 08:00:00,8,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP3079005X,4823A353D48240AAB1720C1DE545DEDA,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,East,DESTROYED,50,False,False,2,1166604393588078,230071226,Montgomery County Police,Property Damage ,False,East,1,1,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.28409101,-77.18061737,7954022446587951,3883719130698370,0,0,0,2023121308,7721721839291851,GMC,2014,Acadia,Standard Sport Utility Vehicle 2WD,6.0,3.6,Automatic 6,AWD,Regular Gasoline,16,23,DAMASCUS RD,Maryland (State),REVA DR,County,3883719130698370,20872,DAMASCUS,179417.342235,548226849.644,39.29185112010591,-77.21721805979222,0.909,71.89273,0.0,0.0,0.0,14.113652,307.74686,231213087217292918,2023-12-13 08:00:00,8,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP3079005X,FF839A0EBBA748CE82B80619F744C1FF,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,TRUCK,MOVING CONSTANT SPEED,East,SUPERFICIAL,50,False,False,2,2781967201972330,230071226,Montgomery County Police,Property Damage ,False,East,1,1,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.28409101,-77.18061737,7954022446587951,3883719130698370,0,0,0,2023121308,7721721839291851,Ford,2000,F150,Standard Pickup Trucks 2WD,8.0,4.2,Automatic 4,RWD,Regular Gasoline,13,17,DAMASCUS RD,Maryland (State),REVA DR,County,3883719130698370,20872,DAMASCUS,179417.342235,548226849.644,39.29185112010591,-77.21721805979222,0.909,71.89273,0.0,0.0,0.0,14.113652,307.74686,231213087217292918,2023-12-13 08:00:00,8,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP3290002Q,EFAECF4D0C064686B10DBFC0DAB14615,False,NO APPARENT INJURY,NONE,UNKNOWN,BUS,ACCELERATING,South,SUPERFICIAL,35,False,False,2,4581084979980706,230071435,Montgomery County Police,Property Damage ,False,South,3,3,LEVEL,False,False,DRIVER,SAME DIRECTION RIGHT TURN,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.02204,-77.04510333,8554262040045692,6401264941193085,0,0,0,2023121309,7704240439043964,Buick,2010,Lucerne,Large Cars,6.0,3.9,Automatic 4,FWD,Regular Gasoline,17,26,GEORGIA AVE,Maryland (State),AUGUST DR,County,6401264941193085,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,2.094,70.01768,0.0,0.0,0.0,10.538843,277.8532,231213097042490439,2023-12-13 09:00:00,9,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP3290002Q,E5407D7630164E39A1B7943856F4D5EF,True,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,CHANGING LANES,South,SUPERFICIAL,35,False,False,2,5826783019741363,230071435,Montgomery County Police,Property Damage ,False,South,3,3,LEVEL,False,False,DRIVER,SAME DIRECTION RIGHT TURN,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.02204,-77.04510333,8554262040045692,6401264941193085,0,0,0,2023121309,7704240439043964,BMW,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,GEORGIA AVE,Maryland (State),AUGUST DR,County,6401264941193085,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,2.094,70.01768,0.0,0.0,0.0,10.538843,277.8532,231213097042490439,2023-12-13 09:00:00,9,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP1564007Q,DC3AA523CC7A443D821B4A176574C0C9,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,FUNCTIONAL,45,False,False,3,3706795429459167,230071467,Montgomery County Police,Property Damage ,False,South,1,5,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,FLASHING TRAFFIC SIGNAL,CROSSOVER RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.13465167,-77.06984567,8554262040045692,6645293223114629,0,0,0,2023121311,7707322739151114,Mercedes-Benz,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,GEORGIA AVE,Maryland (State),SANDY SPRING VFD,UNKNOWN,6645293223114629,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,5.6159997,59.608856,0.0,0.0,0.0,11.367109,280.954,231213117073291511,2023-12-13 11:00:00,11,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP1564007Q,BC1BDE4B7C434F3F973109C7B8CE8D70,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,45,False,False,3,9233316703150057,230071467,Montgomery County Police,Property Damage ,False,South,1,5,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,FLASHING TRAFFIC SIGNAL,CROSSOVER RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.13465167,-77.06984567,8554262040045692,6645293223114629,0,0,0,2023121311,7707322739151114,Honda,2019,Odyssey,Minivan - 2WD,6.0,3.5,Automatic 10,FWD,Regular Gasoline,19,28,GEORGIA AVE,Maryland (State),SANDY SPRING VFD,UNKNOWN,6645293223114629,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,5.6159997,59.608856,0.0,0.0,0.0,11.367109,280.954,231213117073291511,2023-12-13 11:00:00,11,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
MCP1564007Q,CB3FB4A2055B4FB9A1ADF31BDA264605,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,FUNCTIONAL,45,False,False,3,7641850452972898,230071467,Montgomery County Police,Property Damage ,False,South,1,5,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,FLASHING TRAFFIC SIGNAL,CROSSOVER RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.13465167,-77.06984567,8554262040045692,6645293223114629,0,0,0,2023121311,7707322739151114,Infiniti,2021,Q50,Midsize Cars,6.0,3.0,Automatic 7,AWD,Premium Gasoline,19,26,GEORGIA AVE,Maryland (State),SANDY SPRING VFD,UNKNOWN,6645293223114629,20832,OLNEY,128344.128712,276725061.584,39.15111485432256,-77.07322756333274,5.6159997,59.608856,0.0,0.0,0.0,11.367109,280.954,231213117073291511,2023-12-13 11:00:00,11,AM,347,2,Wednesday,0,12,December,2023,0,Unknown
